name	chromosome	strand	txStart	txEnd	exonStarts	exonEnds	name2	exon_number
NM_001003652.3	18	-	45359465	45457517	45391429	45391504	SMAD2	6
NM_001003652.3	18	-	45359465	45457517	45394693	45394828	SMAD2	5
NM_001003652.3	18	-	45359465	45457517	45395613	45395807	SMAD2	4
NM_001003652.3	18	-	45359465	45457517	45396845	45396935	SMAD2	3
NM_001003652.3	18	-	45359465	45457517	45422891	45423180	SMAD2	2
NM_001003652.3	18	-	45359465	45457517	45457170	45457517	SMAD2	1
NM_005359.5	18	+	48556582	48611412	48556582	48556993	SMAD4	1
NM_005359.5	18	+	48556582	48611412	48573289	48573665	SMAD4	2
NM_005359.5	18	+	48556582	48611412	48575055	48575230	SMAD4	3
NM_005359.5	18	+	48556582	48611412	48575664	48575694	SMAD4	4
NM_005359.5	18	+	48556582	48611412	48581150	48581363	SMAD4	5
NM_005359.5	18	+	48556582	48611412	48584494	48584614	SMAD4	6
NM_005359.5	18	+	48556582	48611412	48584709	48584826	SMAD4	7
NM_005359.5	18	+	48556582	48611412	48586235	48586286	SMAD4	8
NM_005359.5	18	+	48556582	48611412	48591792	48591976	SMAD4	9
NM_005359.5	18	+	48556582	48611412	48593388	48593557	SMAD4	10
NM_005359.5	18	+	48556582	48611412	48603007	48603146	SMAD4	11
NM_005359.5	18	+	48556582	48611412	48604625	48611412	SMAD4	12
NM_002035.2	18	-	60994970	61034506	60994970	60999134	KDSR	10
NM_002035.2	18	-	60994970	61034506	61002489	61002591	KDSR	9
NM_002035.2	18	-	60994970	61034506	61006032	61006116	KDSR	8
NM_002035.2	18	-	60994970	61034506	61011642	61011726	KDSR	7
NM_002035.2	18	-	60994970	61034506	61018120	61018312	KDSR	6
NM_002035.2	18	-	60994970	61034506	61022436	61022532	KDSR	5
NM_002035.2	18	-	60994970	61034506	61022730	61022796	KDSR	4
NM_002035.2	18	-	60994970	61034506	61026968	61027025	KDSR	3
NM_002035.2	18	-	60994970	61034506	61030011	61030101	KDSR	2
NM_002035.2	18	-	60994970	61034506	61034243	61034506	KDSR	1
NM_001098482.1	19	+	18794424	18893143	18794424	18794638	CRTC1	1
NM_001098482.1	19	+	18794424	18893143	18853719	18853836	CRTC1	2
NM_001098482.1	19	+	18794424	18893143	18854917	18854965	CRTC1	3
NM_001098482.1	19	+	18794424	18893143	18856632	18856770	CRTC1	4
NM_001098482.1	19	+	18794424	18893143	18857862	18857924	CRTC1	5
NM_001098482.1	19	+	18794424	18893143	18860590	18860685	CRTC1	6
NM_001098482.1	19	+	18794424	18893143	18864309	18864395	CRTC1	7
NM_001098482.1	19	+	18794424	18893143	18870360	18870401	CRTC1	8
NM_001098482.1	19	+	18794424	18893143	18870817	18871038	CRTC1	9
NM_001098482.1	19	+	18794424	18893143	18876213	18876338	CRTC1	10
NM_001098482.1	19	+	18794424	18893143	18879294	18879603	CRTC1	11
NM_001098482.1	19	+	18794424	18893143	18882251	18882356	CRTC1	12
NM_001098482.1	19	+	18794424	18893143	18885709	18885796	CRTC1	13
NM_001098482.1	19	+	18794424	18893143	18886450	18886631	CRTC1	14
NM_001098482.1	19	+	18794424	18893143	18887980	18893143	CRTC1	15
NM_001002231.2	19	+	51376688	51383823	51376688	51376775	KLK2	1
NM_001002231.2	19	+	51376688	51383823	51377976	51378136	KLK2	2
NM_001002231.2	19	+	51376688	51383823	51379727	51380014	KLK2	3
NM_001002231.2	19	+	51376688	51383823	51380127	51380301	KLK2	4
NM_001002231.2	19	+	51376688	51383823	51381659	51383823	KLK2	5
NM_024690.2	19	-	8959519	9092018	8959519	8959706	MUC16	84
NM_024690.2	19	-	8959519	9092018	8961951	8962031	MUC16	83
NM_024690.2	19	-	8959519	9092018	8962353	8962395	MUC16	82
NM_024690.2	19	-	8959519	9092018	8966649	8966816	MUC16	81
NM_024690.2	19	-	8959519	9092018	8968879	8968947	MUC16	80
NM_024690.2	19	-	8959519	9092018	8969275	8969427	MUC16	79
NM_024690.2	19	-	8959519	9092018	8971675	8971824	MUC16	78
NM_024690.2	19	-	8959519	9092018	8973548	8973616	MUC16	77
NM_024690.2	19	-	8959519	9092018	8973971	8974102	MUC16	76
NM_024690.2	19	-	8959519	9092018	8976259	8976432	MUC16	75
NM_024690.2	19	-	8959519	9092018	8976580	8976648	MUC16	74
NM_024690.2	19	-	8959519	9092018	8976738	8976860	MUC16	73
NM_024690.2	19	-	8959519	9092018	8977639	8977690	MUC16	72
NM_024690.2	19	-	8959519	9092018	8979216	8979252	MUC16	71
NM_024690.2	19	-	8959519	9092018	8982156	8982329	MUC16	70
NM_024690.2	19	-	8959519	9092018	8987044	8987112	MUC16	69
NM_024690.2	19	-	8959519	9092018	8987209	8987334	MUC16	68
NM_024690.2	19	-	8959519	9092018	8993006	8993042	MUC16	67
NM_024690.2	19	-	8959519	9092018	8993372	8993545	MUC16	66
NM_024690.2	19	-	8959519	9092018	8994141	8994209	MUC16	65
NM_024690.2	19	-	8959519	9092018	8994416	8994538	MUC16	64
NM_024690.2	19	-	8959519	9092018	8995634	8995700	MUC16	63
NM_024690.2	19	-	8959519	9092018	8995953	8995989	MUC16	62
NM_024690.2	19	-	8959519	9092018	8996320	8996493	MUC16	61
NM_024690.2	19	-	8959519	9092018	8997117	8997185	MUC16	60
NM_024690.2	19	-	8959519	9092018	8997411	8997536	MUC16	59
NM_024690.2	19	-	8959519	9092018	8998697	8998763	MUC16	58
NM_024690.2	19	-	8959519	9092018	8999024	8999060	MUC16	57
NM_024690.2	19	-	8959519	9092018	8999391	8999564	MUC16	56
NM_024690.2	19	-	8959519	9092018	9000146	9000214	MUC16	55
NM_024690.2	19	-	8959519	9092018	9000441	9000566	MUC16	54
NM_024690.2	19	-	8959519	9092018	9001830	9001896	MUC16	53
NM_024690.2	19	-	8959519	9092018	9002152	9002188	MUC16	52
NM_024690.2	19	-	8959519	9092018	9002500	9002673	MUC16	51
NM_024690.2	19	-	8959519	9092018	9003292	9003360	MUC16	50
NM_024690.2	19	-	8959519	9092018	9003565	9003690	MUC16	49
NM_024690.2	19	-	8959519	9092018	9004868	9004934	MUC16	48
NM_024690.2	19	-	8959519	9092018	9005193	9005229	MUC16	47
NM_024690.2	19	-	8959519	9092018	9005558	9005731	MUC16	46
NM_024690.2	19	-	8959519	9092018	9006343	9006411	MUC16	45
NM_024690.2	19	-	8959519	9092018	9006641	9006766	MUC16	44
NM_024690.2	19	-	8959519	9092018	9007486	9007552	MUC16	43
NM_024690.2	19	-	8959519	9092018	9007808	9007844	MUC16	42
NM_024690.2	19	-	8959519	9092018	9008172	9008345	MUC16	41
NM_024690.2	19	-	8959519	9092018	9009266	9009334	MUC16	40
NM_024690.2	19	-	8959519	9092018	9009587	9009712	MUC16	39
NM_024690.2	19	-	8959519	9092018	9010647	9010713	MUC16	38
NM_024690.2	19	-	8959519	9092018	9010970	9011006	MUC16	37
NM_024690.2	19	-	8959519	9092018	9011321	9011494	MUC16	36
NM_024690.2	19	-	8959519	9092018	9012467	9012535	MUC16	35
NM_024690.2	19	-	8959519	9092018	9012773	9012898	MUC16	34
NM_024690.2	19	-	8959519	9092018	9013844	9013910	MUC16	33
NM_024690.2	19	-	8959519	9092018	9014168	9014204	MUC16	32
NM_024690.2	19	-	8959519	9092018	9014531	9014704	MUC16	31
NM_024690.2	19	-	8959519	9092018	9015317	9015385	MUC16	30
NM_024690.2	19	-	8959519	9092018	9015620	9015745	MUC16	29
NM_024690.2	19	-	8959519	9092018	9016659	9016722	MUC16	28
NM_024690.2	19	-	8959519	9092018	9016980	9017016	MUC16	27
NM_024690.2	19	-	8959519	9092018	9017345	9017518	MUC16	26
NM_024690.2	19	-	8959519	9092018	9018132	9018200	MUC16	25
NM_024690.2	19	-	8959519	9092018	9018436	9018561	MUC16	24
NM_024690.2	19	-	8959519	9092018	9019274	9019340	MUC16	23
NM_024690.2	19	-	8959519	9092018	9019599	9019635	MUC16	22
NM_024690.2	19	-	8959519	9092018	9019984	9020157	MUC16	21
NM_024690.2	19	-	8959519	9092018	9020764	9020832	MUC16	20
NM_024690.2	19	-	8959519	9092018	9021053	9021184	MUC16	19
NM_024690.2	19	-	8959519	9092018	9024133	9024199	MUC16	18
NM_024690.2	19	-	8959519	9092018	9024460	9024496	MUC16	17
NM_024690.2	19	-	8959519	9092018	9024825	9024998	MUC16	16
NM_024690.2	19	-	8959519	9092018	9025590	9025658	MUC16	15
NM_024690.2	19	-	8959519	9092018	9026190	9026315	MUC16	14
NM_024690.2	19	-	8959519	9092018	9027215	9027281	MUC16	13
NM_024690.2	19	-	8959519	9092018	9027539	9027575	MUC16	12
NM_024690.2	19	-	8959519	9092018	9028223	9028396	MUC16	11
NM_024690.2	19	-	8959519	9092018	9033230	9033298	MUC16	10
NM_024690.2	19	-	8959519	9092018	9033609	9033737	MUC16	9
NM_024690.2	19	-	8959519	9092018	9038076	9038136	MUC16	8
NM_024690.2	19	-	8959519	9092018	9038379	9038415	MUC16	7
NM_024690.2	19	-	8959519	9092018	9043425	9043461	MUC16	6
NM_024690.2	19	-	8959519	9092018	9045563	9050243	MUC16	5
NM_024690.2	19	-	8959519	9092018	9054234	9054348	MUC16	4
NM_024690.2	19	-	8959519	9092018	9056172	9077865	MUC16	3
NM_024690.2	19	-	8959519	9092018	9080450	9080555	MUC16	2
NM_024690.2	19	-	8959519	9092018	9082339	9092018	MUC16	1
NM_001005360.2	19	+	10828728	10942586	10828728	10829079	DNM2	1
NM_001005360.2	19	+	10828728	10942586	10870413	10870487	DNM2	2
NM_001005360.2	19	+	10828728	10942586	10883154	10883304	DNM2	3
NM_001005360.2	19	+	10828728	10942586	10886378	10886582	DNM2	4
NM_001005360.2	19	+	10828728	10942586	10887793	10887892	DNM2	5
NM_001005360.2	19	+	10828728	10942586	10893635	10893796	DNM2	6
NM_001005360.2	19	+	10828728	10942586	10897239	10897382	DNM2	7
NM_001005360.2	19	+	10828728	10942586	10904395	10904531	DNM2	8
NM_001005360.2	19	+	10828728	10942586	10906047	10906115	DNM2	9
NM_001005360.2	19	+	10828728	10942586	10906736	10906875	DNM2	10
NM_001005360.2	19	+	10828728	10942586	10909161	10909248	DNM2	11
NM_001005360.2	19	+	10828728	10942586	10912963	10913034	DNM2	12
NM_001005360.2	19	+	10828728	10942586	10916591	10916643	DNM2	13
NM_001005360.2	19	+	10828728	10942586	10919244	10919256	DNM2	14
NM_001005360.2	19	+	10828728	10942586	10922939	10923053	DNM2	15
NM_001005360.2	19	+	10828728	10942586	10930655	10930765	DNM2	16
NM_001005360.2	19	+	10828728	10942586	10934463	10934575	DNM2	17
NM_001005360.2	19	+	10828728	10942586	10935732	10935897	DNM2	18
NM_001005360.2	19	+	10828728	10942586	10939711	10939944	DNM2	19
NM_001005360.2	19	+	10828728	10942586	10940802	10941054	DNM2	20
NM_001005360.2	19	+	10828728	10942586	10941653	10942586	DNM2	21
NM_001128844.1	19	+	11071597	11172958	11071597	11071850	SMARCA4	1
NM_001128844.1	19	+	11071597	11172958	11091452	11091528	SMARCA4	2
NM_001128844.1	19	+	11071597	11172958	11094796	11095049	SMARCA4	3
NM_001128844.1	19	+	11071597	11172958	11095948	11096081	SMARCA4	4
NM_001128844.1	19	+	11071597	11172958	11096864	11097269	SMARCA4	5
NM_001128844.1	19	+	11071597	11172958	11097580	11097679	SMARCA4	6
NM_001128844.1	19	+	11071597	11172958	11098341	11098600	SMARCA4	7
NM_001128844.1	19	+	11071597	11172958	11099992	11100119	SMARCA4	8
NM_001128844.1	19	+	11071597	11172958	11101825	11101999	SMARCA4	9
NM_001128844.1	19	+	11071597	11172958	11105503	11105677	SMARCA4	10
NM_001128844.1	19	+	11071597	11172958	11106888	11107056	SMARCA4	11
NM_001128844.1	19	+	11071597	11172958	11107169	11107220	SMARCA4	12
NM_001128844.1	19	+	11071597	11172958	11113704	11113835	SMARCA4	13
NM_001128844.1	19	+	11071597	11172958	11114015	11114073	SMARCA4	14
NM_001128844.1	19	+	11071597	11172958	11118577	11118699	SMARCA4	15
NM_001128844.1	19	+	11071597	11172958	11121056	11121207	SMARCA4	16
NM_001128844.1	19	+	11071597	11172958	11123624	11123788	SMARCA4	17
NM_001128844.1	19	+	11071597	11172958	11129632	11129699	SMARCA4	18
NM_001128844.1	19	+	11071597	11172958	11130266	11130377	SMARCA4	19
NM_001128844.1	19	+	11071597	11172958	11132400	11132643	SMARCA4	20
NM_001128844.1	19	+	11071597	11172958	11134193	11134307	SMARCA4	21
NM_001128844.1	19	+	11071597	11172958	11135006	11135114	SMARCA4	22
NM_001128844.1	19	+	11071597	11172958	11136097	11136184	SMARCA4	23
NM_001128844.1	19	+	11071597	11172958	11136975	11137022	SMARCA4	24
NM_001128844.1	19	+	11071597	11172958	11138459	11138626	SMARCA4	25
NM_001128844.1	19	+	11071597	11172958	11141405	11141569	SMARCA4	26
NM_001128844.1	19	+	11071597	11172958	11143965	11144193	SMARCA4	27
NM_001128844.1	19	+	11071597	11172958	11144442	11144541	SMARCA4	28
NM_001128844.1	19	+	11071597	11172958	11144798	11144876	SMARCA4	29
NM_001128844.1	19	+	11071597	11172958	11145589	11145808	SMARCA4	30
NM_001128844.1	19	+	11071597	11172958	11151982	11152236	SMARCA4	31
NM_001128844.1	19	+	11071597	11172958	11168930	11169039	SMARCA4	32
NM_001128844.1	19	+	11071597	11172958	11169463	11169565	SMARCA4	33
NM_001128844.1	19	+	11071597	11172958	11170428	11170561	SMARCA4	34
NM_001128844.1	19	+	11071597	11172958	11170720	11170863	SMARCA4	35
NM_001128844.1	19	+	11071597	11172958	11172459	11172958	SMARCA4	36
NM_000215.3	19	-	17935590	17958841	17935590	17937719	JAK3	24
NM_000215.3	19	-	17935590	17958841	17940916	17941027	JAK3	23
NM_000215.3	19	-	17935590	17958841	17941311	17941429	JAK3	22
NM_000215.3	19	-	17935590	17958841	17942036	17942209	JAK3	21
NM_000215.3	19	-	17935590	17958841	17942482	17942607	JAK3	20
NM_000215.3	19	-	17935590	17958841	17943327	17943517	JAK3	19
NM_000215.3	19	-	17935590	17958841	17943598	17943738	JAK3	18
NM_000215.3	19	-	17935590	17958841	17945379	17945530	JAK3	17
NM_000215.3	19	-	17935590	17958841	17945660	17945812	JAK3	16
NM_000215.3	19	-	17935590	17958841	17945891	17946024	JAK3	15
NM_000215.3	19	-	17935590	17958841	17946732	17946860	JAK3	14
NM_000215.3	19	-	17935590	17958841	17947937	17948022	JAK3	13
NM_000215.3	19	-	17935590	17958841	17948740	17948872	JAK3	12
NM_000215.3	19	-	17935590	17958841	17949071	17949199	JAK3	11
NM_000215.3	19	-	17935590	17958841	17950285	17950472	JAK3	10
NM_000215.3	19	-	17935590	17958841	17951038	17951150	JAK3	9
NM_000215.3	19	-	17935590	17958841	17952197	17952355	JAK3	8
NM_000215.3	19	-	17935590	17958841	17952448	17952571	JAK3	7
NM_000215.3	19	-	17935590	17958841	17953124	17953419	JAK3	6
NM_000215.3	19	-	17935590	17958841	17953835	17953981	JAK3	5
NM_000215.3	19	-	17935590	17958841	17954188	17954300	JAK3	4
NM_000215.3	19	-	17935590	17958841	17954585	17954709	JAK3	3
NM_000215.3	19	-	17935590	17958841	17955042	17955239	JAK3	2
NM_000215.3	19	-	17935590	17958841	17958754	17958841	JAK3	1
NM_006532.3	19	-	18553472	18632937	18553472	18555678	ELL	12
NM_006532.3	19	-	18553472	18632937	18556033	18556078	ELL	11
NM_006532.3	19	-	18553472	18632937	18557118	18557290	ELL	10
NM_006532.3	19	-	18553472	18632937	18557557	18557624	ELL	9
NM_006532.3	19	-	18553472	18632937	18561286	18561785	ELL	8
NM_006532.3	19	-	18553472	18632937	18562361	18562458	ELL	7
NM_006532.3	19	-	18553472	18632937	18569014	18569139	ELL	6
NM_006532.3	19	-	18553472	18632937	18572387	18572662	ELL	5
NM_006532.3	19	-	18553472	18632937	18576221	18576385	ELL	4
NM_006532.3	19	-	18553472	18632937	18576606	18576728	ELL	3
NM_006532.3	19	-	18553472	18632937	18583644	18583692	ELL	2
NM_006532.3	19	-	18553472	18632937	18632730	18632937	ELL	1
NM_032816.4	19	-	33369903	33462935	33369903	33370284	CEP89	19
NM_032816.4	19	-	33369903	33462935	33372749	33372919	CEP89	18
NM_032816.4	19	-	33369903	33462935	33378657	33378747	CEP89	17
NM_032816.4	19	-	33369903	33462935	33390762	33390904	CEP89	16
NM_032816.4	19	-	33369903	33462935	33392150	33392318	CEP89	15
NM_032816.4	19	-	33369903	33462935	33406242	33406423	CEP89	14
NM_032816.4	19	-	33369903	33462935	33409129	33409245	CEP89	13
NM_032816.4	19	-	33369903	33462935	33414344	33414448	CEP89	12
NM_032816.4	19	-	33369903	33462935	33417095	33417179	CEP89	11
NM_032816.4	19	-	33369903	33462935	33417839	33417890	CEP89	10
NM_032816.4	19	-	33369903	33462935	33422334	33422477	CEP89	9
NM_032816.4	19	-	33369903	33462935	33424356	33424575	CEP89	8
NM_032816.4	19	-	33369903	33462935	33428536	33428579	CEP89	7
NM_032816.4	19	-	33369903	33462935	33430762	33430791	CEP89	6
NM_032816.4	19	-	33369903	33462935	33439171	33439274	CEP89	5
NM_032816.4	19	-	33369903	33462935	33444520	33444707	CEP89	4
NM_032816.4	19	-	33369903	33462935	33450805	33450964	CEP89	3
NM_032816.4	19	-	33369903	33462935	33457265	33457372	CEP89	2
NM_032816.4	19	-	33369903	33462935	33462741	33462935	CEP89	1
NM_001243027.2	19	-	40736223	40791302	40736223	40739858	AKT2	14
NM_001243027.2	19	-	40736223	40791302	40740951	40741054	AKT2	13
NM_001243027.2	19	-	40736223	40791302	40741169	40741257	AKT2	12
NM_001243027.2	19	-	40736223	40791302	40741796	40742011	AKT2	11
NM_001243027.2	19	-	40736223	40791302	40742163	40742292	AKT2	10
NM_001243027.2	19	-	40736223	40791302	40743875	40743998	AKT2	9
NM_001243027.2	19	-	40736223	40791302	40744811	40744880	AKT2	8
NM_001243027.2	19	-	40736223	40791302	40745951	40746017	AKT2	7
NM_001243027.2	19	-	40736223	40791302	40747844	40747976	AKT2	6
NM_001243027.2	19	-	40736223	40791302	40748440	40748594	AKT2	5
NM_001243027.2	19	-	40736223	40791302	40761064	40761176	AKT2	4
NM_001243027.2	19	-	40736223	40791302	40762832	40762961	AKT2	3
NM_001243027.2	19	-	40736223	40791302	40771165	40771258	AKT2	2
NM_001243027.2	19	-	40736223	40791302	40791087	40791302	AKT2	1
NM_014516.3	19	+	54641435	54659446	54641435	54641709	CNOT3	1
NM_014516.3	19	+	54641435	54659446	54646664	54646739	CNOT3	2
NM_014516.3	19	+	54641435	54659446	54646854	54646922	CNOT3	3
NM_014516.3	19	+	54641435	54659446	54647177	54647252	CNOT3	4
NM_014516.3	19	+	54641435	54659446	54647395	54647485	CNOT3	5
NM_014516.3	19	+	54641435	54659446	54647741	54647870	CNOT3	6
NM_014516.3	19	+	54641435	54659446	54647972	54648068	CNOT3	7
NM_014516.3	19	+	54641435	54659446	54649333	54649553	CNOT3	8
NM_014516.3	19	+	54641435	54659446	54649645	54649779	CNOT3	9
NM_014516.3	19	+	54641435	54659446	54650336	54650393	CNOT3	10
NM_014516.3	19	+	54641435	54659446	54651882	54652270	CNOT3	11
NM_014516.3	19	+	54641435	54659446	54652354	54652478	CNOT3	12
NM_014516.3	19	+	54641435	54659446	54653294	54653493	CNOT3	13
NM_014516.3	19	+	54641435	54659446	54655962	54656062	CNOT3	14
NM_014516.3	19	+	54641435	54659446	54656164	54656363	CNOT3	15
NM_014516.3	19	+	54641435	54659446	54656603	54656736	CNOT3	16
NM_014516.3	19	+	54641435	54659446	54657451	54657577	CNOT3	17
NM_014516.3	19	+	54641435	54659446	54659046	54659446	CNOT3	18
NM_005860.2	19	+	676388	683392	676388	676526	FSTL3	1
NM_005860.2	19	+	676388	683392	677791	677977	FSTL3	2
NM_005860.2	19	+	676388	683392	680273	680489	FSTL3	3
NM_005860.2	19	+	676388	683392	681332	681560	FSTL3	4
NM_005860.2	19	+	676388	683392	681649	683392	FSTL3	5
NM_000455.4	19	+	1205797	1228434	1205797	1207202	STK11	1
NM_000455.4	19	+	1205797	1228434	1218415	1218499	STK11	2
NM_000455.4	19	+	1205797	1228434	1219322	1219412	STK11	3
NM_000455.4	19	+	1205797	1228434	1220371	1220504	STK11	4
NM_000455.4	19	+	1205797	1228434	1220579	1220716	STK11	5
NM_000455.4	19	+	1205797	1228434	1221211	1221339	STK11	6
NM_000455.4	19	+	1205797	1228434	1221947	1222005	STK11	7
NM_000455.4	19	+	1205797	1228434	1222983	1223171	STK11	8
NM_000455.4	19	+	1205797	1228434	1226452	1226662	STK11	9
NM_000455.4	19	+	1205797	1228434	1227591	1228434	STK11	10
NM_001136139.2	19	-	1609288	1650286	1609288	1611368	TCF3	19
NM_001136139.2	19	-	1609288	1650286	1611702	1611848	TCF3	18
NM_001136139.2	19	-	1609288	1650286	1612205	1612432	TCF3	17
NM_001136139.2	19	-	1609288	1650286	1615684	1615820	TCF3	16
NM_001136139.2	19	-	1609288	1650286	1619109	1619233	TCF3	15
NM_001136139.2	19	-	1609288	1650286	1619314	1619473	TCF3	14
NM_001136139.2	19	-	1609288	1650286	1619778	1619852	TCF3	13
NM_001136139.2	19	-	1609288	1650286	1620966	1621045	TCF3	12
NM_001136139.2	19	-	1609288	1650286	1621131	1621190	TCF3	11
NM_001136139.2	19	-	1609288	1650286	1621836	1621969	TCF3	10
NM_001136139.2	19	-	1609288	1650286	1622052	1622222	TCF3	9
NM_001136139.2	19	-	1609288	1650286	1622311	1622414	TCF3	8
NM_001136139.2	19	-	1609288	1650286	1623949	1623999	TCF3	7
NM_001136139.2	19	-	1609288	1650286	1625574	1625707	TCF3	6
NM_001136139.2	19	-	1609288	1650286	1627357	1627425	TCF3	5
NM_001136139.2	19	-	1609288	1650286	1632036	1632115	TCF3	4
NM_001136139.2	19	-	1609288	1650286	1632330	1632404	TCF3	3
NM_001136139.2	19	-	1609288	1650286	1646353	1646426	TCF3	2
NM_001136139.2	19	-	1609288	1650286	1650175	1650286	TCF3	1
NM_002067.4	19	+	3094407	3124000	3094407	3094785	GNA11	1
NM_002067.4	19	+	3094407	3124000	3110146	3110331	GNA11	2
NM_002067.4	19	+	3094407	3124000	3113327	3113482	GNA11	3
NM_002067.4	19	+	3094407	3124000	3114941	3115070	GNA11	4
NM_002067.4	19	+	3094407	3124000	3118921	3119051	GNA11	5
NM_002067.4	19	+	3094407	3124000	3119203	3119357	GNA11	6
NM_002067.4	19	+	3094407	3124000	3120986	3124000	GNA11	7
NM_030662.3	19	-	4090318	4124126	4090318	4090706	MAP2K2	11
NM_030662.3	19	-	4090318	4124126	4094450	4094496	MAP2K2	10
NM_030662.3	19	-	4090318	4124126	4095385	4095447	MAP2K2	9
NM_030662.3	19	-	4090318	4124126	4097276	4097341	MAP2K2	8
NM_030662.3	19	-	4090318	4124126	4099198	4099412	MAP2K2	7
NM_030662.3	19	-	4090318	4124126	4101016	4101141	MAP2K2	6
NM_030662.3	19	-	4090318	4124126	4101226	4101278	MAP2K2	5
NM_030662.3	19	-	4090318	4124126	4102373	4102451	MAP2K2	4
NM_030662.3	19	-	4090318	4124126	4110506	4110653	MAP2K2	3
NM_030662.3	19	-	4090318	4124126	4117416	4117627	MAP2K2	2
NM_030662.3	19	-	4090318	4124126	4123780	4124126	MAP2K2	1
NM_005934.3	19	-	6210391	6279959	6210391	6213181	MLLT1	12
NM_005934.3	19	-	6210391	6279959	6213347	6213419	MLLT1	11
NM_005934.3	19	-	6210391	6279959	6213736	6213808	MLLT1	10
NM_005934.3	19	-	6210391	6279959	6213949	6214049	MLLT1	9
NM_005934.3	19	-	6210391	6279959	6216415	6216524	MLLT1	8
NM_005934.3	19	-	6210391	6279959	6217964	6218052	MLLT1	7
NM_005934.3	19	-	6210391	6279959	6222131	6222695	MLLT1	6
NM_005934.3	19	-	6210391	6279959	6226987	6227113	MLLT1	5
NM_005934.3	19	-	6210391	6279959	6230580	6230724	MLLT1	4
NM_005934.3	19	-	6210391	6279959	6262238	6262321	MLLT1	3
NM_005934.3	19	-	6210391	6279959	6270589	6270770	MLLT1	2
NM_005934.3	19	-	6210391	6279959	6279783	6279959	MLLT1	1
NM_012289.3	19	-	10596795	10613481	10596795	10597494	KEAP1	6
NM_012289.3	19	-	10596795	10613481	10599867	10600044	KEAP1	5
NM_012289.3	19	-	10596795	10613481	10600323	10600529	KEAP1	4
NM_012289.3	19	-	10596795	10613481	10602252	10602938	KEAP1	3
NM_012289.3	19	-	10596795	10613481	10610070	10610756	KEAP1	2
NM_012289.3	19	-	10596795	10613481	10613372	10613481	KEAP1	1
NM_004343.3	19	+	13049413	13055304	13049413	13049584	CALR	1
NM_004343.3	19	+	13049413	13055304	13049947	13050049	CALR	2
NM_004343.3	19	+	13049413	13055304	13050241	13050445	CALR	3
NM_004343.3	19	+	13049413	13055304	13050866	13050961	CALR	4
NM_004343.3	19	+	13049413	13055304	13051056	13051266	CALR	5
NM_004343.3	19	+	13049413	13055304	13051354	13051468	CALR	6
NM_004343.3	19	+	13049413	13055304	13051557	13051701	CALR	7
NM_004343.3	19	+	13049413	13055304	13054350	13054443	CALR	8
NM_004343.3	19	+	13049413	13055304	13054526	13055304	CALR	9
NM_005583.4	19	-	13209841	13213974	13209841	13210548	LYL1	4
NM_005583.4	19	-	13209841	13213974	13211470	13211562	LYL1	3
NM_005583.4	19	-	13209841	13213974	13211650	13212009	LYL1	2
NM_005583.4	19	-	13209841	13213974	13213344	13213974	LYL1	1
NM_001304349.1	19	-	14202499	14219202	14202499	14204049	PRKACA	10
NM_001304349.1	19	-	14202499	14219202	14204439	14204604	PRKACA	9
NM_001304349.1	19	-	14202499	14219202	14208172	14208295	PRKACA	8
NM_001304349.1	19	-	14202499	14219202	14208390	14208486	PRKACA	7
NM_001304349.1	19	-	14202499	14219202	14208575	14208702	PRKACA	6
NM_001304349.1	19	-	14202499	14219202	14211637	14211720	PRKACA	5
NM_001304349.1	19	-	14202499	14219202	14213627	14213726	PRKACA	4
NM_001304349.1	19	-	14202499	14219202	14217571	14217700	PRKACA	3
NM_001304349.1	19	-	14202499	14219202	14218159	14218221	PRKACA	2
NM_001304349.1	19	-	14202499	14219202	14218522	14219202	PRKACA	1
NM_001145160.1	19	+	16178316	16213813	16178316	16178548	TPM4	1
NM_001145160.1	19	+	16178316	16213813	16186856	16186982	TPM4	2
NM_001145160.1	19	+	16178316	16213813	16192722	16192856	TPM4	3
NM_001145160.1	19	+	16178316	16213813	16197232	16197350	TPM4	4
NM_001145160.1	19	+	16178316	16213813	16198836	16198907	TPM4	5
NM_001145160.1	19	+	16178316	16213813	16199854	16199930	TPM4	6
NM_001145160.1	19	+	16178316	16213813	16204345	16204408	TPM4	7
NM_001145160.1	19	+	16178316	16213813	16204493	16204563	TPM4	8
NM_001145160.1	19	+	16178316	16213813	16212073	16213813	TPM4	9
NM_001238.3	19	+	30302900	30315224	30302900	30303059	CCNE1	1
NM_001238.3	19	+	30302900	30315224	30303438	30303485	CCNE1	2
NM_001238.3	19	+	30302900	30315224	30303595	30303683	CCNE1	3
NM_001238.3	19	+	30302900	30315224	30303875	30303944	CCNE1	4
NM_001238.3	19	+	30302900	30315224	30308043	30308189	CCNE1	5
NM_001238.3	19	+	30302900	30315224	30308312	30308448	CCNE1	6
NM_001238.3	19	+	30302900	30315224	30311608	30311755	CCNE1	7
NM_001238.3	19	+	30302900	30315224	30312628	30312724	CCNE1	8
NM_001238.3	19	+	30302900	30315224	30312902	30313037	CCNE1	9
NM_001238.3	19	+	30302900	30315224	30313146	30313258	CCNE1	10
NM_001238.3	19	+	30302900	30315224	30313352	30313510	CCNE1	11
NM_001238.3	19	+	30302900	30315224	30314561	30315224	CCNE1	12
NM_001285829.1	19	-	33790839	33793470	33790839	33793470	CEBPA	1
